TTO,IBI,TIME
3951.515625,0.546875,
3952.125,0.609375,
3952.734375,0.609375,
3953.34375,0.609375,
3953.96875,0.625,
3954.5625,0.59375,
3955.25,0.6875,
3955.90625,0.65625,
3956.5625,0.65625,
3957.171875,0.609375,
3957.75,0.578125,
3958.34375,0.59375,
3958.9375,0.59375,
3959.515625,0.578125,
3960.09375,0.578125,
3960.640625,0.546875,
3978.953125,0.578125,
3979.5625,0.609375,
3980.171875,0.609375,
3980.75,0.578125,
3981.34375,0.59375,
3981.90625,0.5625,
3982.5,0.59375,
3983.078125,0.578125,
3983.65625,0.578125,
3984.21875,0.5625,
4026.625,0.5625,
4027.1875,0.5625,
4027.75,0.5625,
4028.28125,0.53125,
4028.828125,0.546875,
4029.359375,0.53125,
4029.90625,0.546875,
4030.453125,0.546875,
4049.5,0.5625,
4125.453125,0.546875,
4125.984375,0.53125,
4126.53125,0.546875,
4127.09375,0.5625,
4127.640625,0.546875,
4128.1875,0.546875,
4128.71875,0.53125,
4129.265625,0.546875,
4129.796875,0.53125,
4130.359375,0.5625,
4130.90625,0.546875,
4131.453125,0.546875,
4132,0.546875,
4149.9375,0.546875,
4150.46875,0.53125,
4151,0.53125,
4151.53125,0.53125,
4152.078125,0.546875,
4152.625,0.546875,
4153.15625,0.53125,
4153.6875,0.53125,
4154.21875,0.53125,
4154.75,0.53125,
4155.296875,0.546875,
4155.84375,0.546875,
4156.390625,0.546875,
4156.90625,0.515625,
4157.421875,0.515625,
4157.9375,0.515625,
4158.46875,0.53125,
4159,0.53125,
4166.90625,0.578125,
4167.5,0.59375,
4168.078125,0.578125,
4168.671875,0.59375,
4169.234375,0.5625,
4169.796875,0.5625,
4170.34375,0.546875,
4170.890625,0.546875,
4171.453125,0.5625,
4172,0.546875,
4172.515625,0.515625,
4173.046875,0.53125,
4181.609375,0.53125,
4182.140625,0.53125,
4182.6875,0.546875,
4183.234375,0.546875,
4200.515625,0.484375,
4203.875,0.484375,
4204.34375,0.46875,
4204.8125,0.46875,
4205.296875,0.484375,
4205.78125,0.484375,
4206.296875,0.515625,
4206.828125,0.53125,
4207.375,0.546875,
4207.9375,0.5625,
4208.515625,0.578125,
4209.078125,0.5625,
4209.65625,0.578125,
4210.265625,0.609375,
4210.875,0.609375,
4211.515625,0.640625,
4212.21875,0.703125,
4212.859375,0.640625,
4213.46875,0.609375,
4214.046875,0.578125,
4214.640625,0.59375,
4215.21875,0.578125,
4215.78125,0.5625,
4216.328125,0.546875,
4216.875,0.546875,
4217.40625,0.53125,
4217.96875,0.5625,
4225.796875,0.59375,
4226.421875,0.625,
4237.046875,0.5625,
4237.625,0.578125,
4238.1875,0.5625,
4238.765625,0.578125,
4239.328125,0.5625,
4239.90625,0.578125,
4240.5,0.59375,
4241.0625,0.5625,
4241.65625,0.59375,
4242.21875,0.5625,
4242.796875,0.578125,
4243.375,0.578125,
4243.953125,0.578125,
4244.53125,0.578125,
4245.125,0.59375,
4245.703125,0.578125,
4246.296875,0.59375,
4246.90625,0.609375,
4247.515625,0.609375,
4248.109375,0.59375,
4248.71875,0.609375,
4249.328125,0.609375,
4249.9375,0.609375,
4250.546875,0.609375,
4256.296875,0.546875,
4256.859375,0.5625,
4257.40625,0.546875,
4257.9375,0.53125,
4258.453125,0.515625,
4259.015625,0.5625,
4259.5625,0.546875,
4260.140625,0.578125,
4260.71875,0.578125,
4261.296875,0.578125,
4261.875,0.578125,
4262.453125,0.578125,
4263.0625,0.609375,
4263.6875,0.625,
4264.359375,0.671875,
4268.734375,0.59375,
4269.34375,0.609375,
4269.953125,0.609375,
4270.578125,0.625,
4271.1875,0.609375,
4271.78125,0.59375,
4272.375,0.59375,
4272.953125,0.578125,
4273.515625,0.5625,
4274.09375,0.578125,
4274.640625,0.546875,
4275.171875,0.53125,
4275.71875,0.546875,
4276.296875,0.578125,
4276.90625,0.609375,
4277.578125,0.671875,
4294.375,0.609375,
4294.984375,0.609375,
4295.578125,0.59375,
4296.203125,0.625,
4296.90625,0.703125,
4297.640625,0.734375,
4298.3125,0.671875,
4298.984375,0.671875,
4299.640625,0.65625,
4300.3125,0.671875,
4301.015625,0.703125,
4307.671875,0.59375,
4308.234375,0.5625,
4308.8125,0.578125,
4309.359375,0.546875,
4309.984375,0.625,
4330.890625,0.578125,
4331.453125,0.5625,
4342.625,0.578125,
4343.21875,0.59375,
4343.828125,0.609375,
4344.4375,0.609375,
4345.015625,0.578125,
4345.59375,0.578125,
4346.15625,0.5625,
4346.75,0.59375,
4347.34375,0.59375,
4347.9375,0.59375,
4348.5,0.5625,
4349.0625,0.5625,
4357.953125,0.578125,
4358.5,0.546875,
4359.09375,0.59375,
4359.671875,0.578125,
4360.265625,0.59375,
4360.859375,0.59375,
4361.4375,0.578125,
4362,0.5625,
4362.59375,0.59375,
4363.1875,0.59375,
4363.78125,0.59375,
4364.359375,0.578125,
4364.921875,0.5625,
4365.5,0.578125,
4366.078125,0.578125,
4366.640625,0.5625,
4367.203125,0.5625,
4367.78125,0.578125,
4377.0625,0.609375,
4377.65625,0.59375,
4378.265625,0.609375,
4378.890625,0.625,
4379.5,0.609375,
4380.109375,0.609375,
4380.6875,0.578125,
4381.296875,0.609375,
4381.90625,0.609375,
4382.515625,0.609375,
4383.125,0.609375,
4383.71875,0.59375,
4384.3125,0.59375,
4384.90625,0.59375,
4385.515625,0.609375,
4386.15625,0.640625,
4386.765625,0.609375,
4387.34375,0.578125,
4387.953125,0.609375,
4388.5625,0.609375,
4389.15625,0.59375,
4389.734375,0.578125,
4390.296875,0.5625,
4390.890625,0.59375,
4391.5,0.609375,
4392.0625,0.5625,
4392.65625,0.59375,
4400,0.578125,
4400.609375,0.609375,
4401.21875,0.609375,
4401.828125,0.609375,
4402.421875,0.59375,
4403,0.578125,
4403.59375,0.59375,
4404.203125,0.609375,
4404.8125,0.609375,
