,EDA,rise_time,max_deriv,amp,decay_time,SCR_width,peak_end_times_stamp,AUC
2022-08-30 04:23:54.250,1.950938,3.375,0.21248099517285013,0.31670700000000007,,,1661833436.625,
2022-08-30 04:23:58.500,2.221315,1.875,0.3881135177177235,0.34918400000000016,1.75,3.125,1661833440.25,1.0912000000000006
2022-08-30 04:24:04.000,2.314858,1.75,0.37780090659281385,0.2819100000000003,,,1661833447.875,
2022-08-30 04:24:27.000,2.886307,3.375,0.5864909947441959,0.6219100000000002,1.75,3.25,1661833468.75,2.0212075000000005
2022-08-30 04:24:32.125,2.860679,1.625,0.49247815235986536,0.31394500000000036,0.875,2.25,1661833473.0,0.7063762500000008
2022-08-30 04:24:36.500,3.25279,1.5,0.9843468441175176,0.6317339999999998,0.625,1.875,1661833477.125,1.1845012499999996
2022-08-30 04:24:47.875,2.754963,1.375,0.43331550240746,0.1966960000000002,0.5,1.75,1661833488.375,0.34421800000000036
2022-08-30 04:24:54.375,2.6518100000000002,2.125,0.23543754256546734,0.17170900000000033,0.75,2.0,1661833495.125,0.34341800000000067
2022-08-30 04:25:00.875,2.772475,1.625,0.5169645910829139,0.35943499999999995,1.0,2.25,1661833501.875,0.8087287499999999
2022-08-30 04:25:16.000,3.245102,1.75,1.3295117398589262,0.9525139999999999,1.375,2.625,1661833517.375,2.5003492499999997
2022-08-30 04:25:28.375,3.0247,1.75,0.734626342365793,0.5783430000000003,1.125,2.375,1661833529.5,1.3735646250000006
2022-08-30 04:25:33.375,3.0862075,1.625,0.7228556476898902,0.47540249999999995,0.75,2.0,1661833534.125,0.9508049999999999
2022-08-30 04:25:37.875,2.848506,1.625,0.2578267539972998,0.17234900000000009,,,1661833538.875,
2022-08-30 04:25:40.000,2.945252,1.125,0.5128805454174028,0.022424499999999625,0.125,1.25,1661833540.125,0.02803062499999953
2022-08-30 04:25:42.250,3.000353,1.125,0.4577079944021847,0.10763849999999975,0.25,1.25,1661833542.5,0.13454812499999969
2022-08-30 04:25:52.875,3.023418,1.75,0.9009186246430012,0.6360065000000001,0.875,2.25,1661833553.75,1.4310146250000004
2022-08-30 04:25:59.750,2.446357,1.25,0.13878040489338161,0.06022599999999967,0.375,1.5,1661833560.125,0.0903389999999995
2022-08-30 04:26:07.625,2.4149624999999997,1.5,0.22583954985536536,0.12045249999999985,0.625,1.875,1661833568.25,0.22584843749999972
2022-08-30 04:26:38.750,2.319497,1.5,0.23463019254288753,0.12814000000000014,0.625,1.875,1661833599.375,0.24026250000000027
2022-08-30 04:27:23.625,1.978488,1.625,0.13389431007932373,0.09566399999999997,0.25,1.375,1661833643.875,0.13153799999999996
2022-08-30 04:27:36.750,2.475829,2.375,0.3949597375893035,0.453773,2.125,3.875,1661833658.875,1.758370375
2022-08-30 04:28:10.625,1.9964275000000002,1.875,0.06985169548752346,0.06471050000000034,1.125,2.5,1661833691.75,0.16177625000000084
2022-08-30 04:28:17.750,2.746206,2.0,0.8509799822975985,0.797831,3.0,4.375,1661833700.75,3.4905106249999998
2022-08-30 04:29:02.000,1.98938,1.625,0.0790992627142657,0.04933399999999999,1.125,2.5,1661833743.125,0.12333499999999997
2022-08-30 04:29:11.625,2.0598575,2.25,0.1768280980173227,0.16722349999999997,2.25,3.875,1661833753.875,0.6479910624999998
2022-08-30 04:29:32.750,2.043199,2.375,0.16930578870246116,0.16466100000000017,,,1661833774.5,
2022-08-30 04:29:36.500,2.446357,2.0,0.45795482238895957,0.4185349999999999,,,1661833778.25,
2022-08-30 04:29:42.250,3.4165370000000004,1.5,1.0923127652131477,0.7305570000000006,1.125,2.375,1661833783.375,1.7350728750000013
2022-08-30 04:30:06.500,3.265604,2.0,0.9680485934129024,0.8922870000000005,,,1661833808.25,
2022-08-30 04:30:09.500,3.104147,1.25,0.3116307310265327,0.08457300000000023,0.25,1.375,1661833809.75,0.11628787500000032
2022-08-30 04:30:13.125,3.879536,1.625,1.2567326980005014,0.8855900000000001,0.875,2.125,1661833814.0,1.8818787500000003
2022-08-30 04:30:22.375,2.954863,1.5,0.18305267901281397,0.09738699999999989,0.625,1.875,1661833823.0,0.1826006249999998
2022-08-30 04:30:53.500,3.430632,2.0,1.0085249798646778,0.9676170000000002,1.5,3.0,1661833855.0,2.9028510000000005
2022-08-30 04:30:57.375,2.96127,1.5,0.09459949461655981,0.030753499999999878,0.25,1.5,1661833857.625,0.04613024999999982
2022-08-30 04:31:07.500,2.822237,1.75,0.37197766030774915,0.2652509999999997,1.0,2.375,1661833868.5,0.6299711249999993
2022-08-30 04:31:13.250,2.6005540000000003,1.125,0.07590538574469363,0.02114400000000005,0.375,1.375,1661833873.625,0.02907300000000007
2022-08-30 04:34:31.500,1.43295,2.25,0.09550325968298168,0.083291,2.125,3.75,1661834073.625,0.31234125
2022-08-30 04:43:13.500,0.5718439999999999,2.125,0.02599410396722046,0.025627999999999873,0.5,2.375,1661834594.0,0.0608664999999997
2022-08-30 05:17:02.125,0.3782825,2.5,0.025319943218537144,0.06727400000000006,,,1661836625.25,
2022-08-30 05:18:45.750,0.515393,4.0,0.04726969852383567,0.09482400000000002,,,1661836728.125,
2022-08-30 05:18:50.000,0.596122,1.875,0.1019189205105624,0.09546500000000002,,,1661836732.5,
2022-08-30 05:19:03.125,0.8581695,3.875,0.228545102712304,0.2735805,,,1661836747.0,
2022-08-30 05:19:58.625,0.642252,2.625,0.04301982286844819,0.056381000000000014,,,1661836801.5,
2022-08-30 05:20:54.375,0.6428935,3.875,0.10890940150166539,0.17234950000000004,,,1661836858.0,
2022-08-30 05:24:12.500,0.47951400000000005,2.125,0.030469637888872914,0.028832000000000024,,,1661837056.25,
2022-08-30 05:24:26.000,0.607654,4.0,0.06696299896598479,0.09482400000000002,,,1661837067.5,
2022-08-30 05:24:33.875,0.6550665,2.375,0.031265537887168904,0.04484949999999999,1.875,3.625,1661837075.75,0.16257943749999995
