,EDA,rise_time,max_deriv,amp,decay_time,SCR_width,peak_end_times_stamp,AUC
2022-09-01 01:14:52.125,13.4936275,1.75,0.6292151585156063,0.459894499999999,,,1661994894.75,
2022-09-01 01:14:55.875,13.489784,1.125,0.2921619348298492,0.12173400000000001,2.125,3.125,1661994898.0,0.38041875
2022-09-01 01:15:02.000,13.743503,3.0,0.25270455856500007,0.2908810000000006,,,1661994903.0,
2022-09-01 01:15:06.000,14.264319,3.0,0.3173217603834928,0.6041080000000019,,,1661994909.375,
2022-09-01 01:15:15.250,14.536663,1.25,0.30140978819127895,0.1057610000000011,1.0,2.0,1661994916.25,0.2115220000000022
2022-09-01 01:15:18.875,14.682103,2.0,0.4599397584125313,0.1736304999999998,0.125,1.625,1661994919.0,0.2821495624999997
2022-09-01 01:15:40.750,11.50253,1.5,0.4797055975948581,0.27052299999999896,0.125,1.375,1661994940.875,0.37196912499999857
2022-09-01 01:15:45.125,12.021460000000001,3.375,0.5230955462202616,0.7893070000000009,0.625,2.5,1661994945.75,1.9732675000000022
2022-09-01 01:15:53.250,12.032352000000001,3.625,0.802265463906636,1.1396650000000026,,,1661994954.375,
2022-09-01 01:15:55.875,12.228408,1.5,0.7097984402236506,0.10507549999999988,0.625,2.125,1661994956.5,0.22328543749999974
2022-09-01 01:16:29.125,13.1406,1.25,3.08799379057875,1.1152949999999997,0.625,1.75,1661994989.75,1.9517662499999995
2022-09-01 01:16:37.875,12.776662000000002,1.625,0.4051950506834032,0.21207300000000195,0.625,1.875,1661994998.5,0.39763687500000366
2022-09-01 01:16:42.625,12.4877045,1.625,0.11953230919978353,0.029472499999998902,0.375,1.75,1661995003.0,0.05157687499999808
2022-09-01 01:16:51.625,10.7357145,1.625,0.9149272543176181,0.7282954999999998,1.375,2.625,1661995013.0,1.9117756874999994
2022-09-01 01:16:56.500,10.216744,1.375,0.2899987267891646,0.09226100000000237,0.375,1.625,1661995016.875,0.14992412500000385
2022-09-01 01:17:05.000,10.555036,1.0,2.660418884206109,0.5177309999999995,0.75,1.75,1661995025.75,0.9060292499999991
2022-09-01 01:17:09.625,10.3634655,1.625,0.7994221504856682,0.3227305000000005,0.25,1.75,1661995029.875,0.5647783750000008
2022-09-01 01:17:19.375,9.2755075,1.625,0.5437004011607769,0.2953644999999998,0.375,1.75,1661995039.75,0.5168878749999997
2022-09-01 01:17:28.625,8.830325,1.375,0.6517020602855439,0.22040299999999924,0.375,1.625,1661995049.0,0.35815487499999876
2022-09-01 01:17:33.500,8.137572,1.125,0.22122680965165387,0.052538000000000196,0.125,1.125,1661995053.625,0.05910525000000022
2022-09-01 01:17:39.625,7.815436500000001,1.375,0.29806847882342424,0.14543950000000017,,,1661995060.5,
2022-09-01 01:17:41.625,7.8333765,1.125,0.09372748824594623,0.021143499999999982,0.75,1.75,1661995062.375,0.03700112499999997
2022-09-01 01:17:51.250,7.664157,2.0,0.3646831692718635,0.2678150000000006,0.375,1.625,1661995071.625,0.43519937500000094
2022-09-01 01:17:53.500,7.717975999999999,1.0,0.43312210339962576,0.09482399999999913,0.375,1.25,1661995073.875,0.11852999999999891
2022-09-01 01:18:02.250,7.542422999999999,1.25,0.5152013551151242,0.18964799999999915,0.625,1.75,1661995082.875,0.3318839999999985
2022-09-01 01:18:08.500,7.397624,1.5,0.6805555630458855,0.38763900000000007,0.375,1.625,1661995088.875,0.6299133750000001
2022-09-01 01:18:11.375,6.9222085,1.0,0.17525910495350416,0.028190999999999633,0.5,1.5,1661995091.875,0.04228649999999945
2022-09-01 01:18:15.000,6.936944,1.375,0.5075278423708269,0.2684540000000002,0.625,1.75,1661995095.625,0.46979450000000034
2022-09-01 01:18:25.500,7.184257000000001,1.875,0.930648818323597,0.7798390000000008,1.75,3.0,1661995107.25,2.3395170000000025
2022-09-01 01:18:31.375,6.7223085000000005,1.5,0.26651982076872827,0.13711050000000036,0.375,1.625,1661995111.75,0.22280456250000058
2022-09-01 01:18:37.875,7.0913545000000004,1.75,0.901699648919525,0.6440095000000001,1.125,2.375,1661995119.0,1.5295225625000004
2022-09-01 01:18:54.625,6.8099835,1.5,0.23751496946524497,0.12173350000000038,0.5,1.75,1661995135.125,0.21303362500000067
2022-09-01 01:18:59.875,6.860599499999999,1.25,0.4746336466529115,0.19733749999999883,0.5,1.625,1661995140.375,0.3206734374999981
2022-09-01 01:19:13.000,6.185297,2.375,0.1483553150484056,0.040364499999999914,0.375,2.5,1661995153.375,0.10091124999999979
2022-09-01 01:19:16.000,6.804958999999999,2.125,0.3886419805426513,0.4088699999999994,0.5,2.375,1661995156.5,0.9710662499999986
2022-09-01 01:19:26.750,6.295498,2.125,0.17605980889238992,0.11468600000000073,0.5,2.375,1661995167.25,0.27237925000000174
2022-09-01 01:20:04.250,4.720613,1.125,0.46202561144049525,0.16017599999999987,0.875,1.875,1661995205.125,0.30032999999999976
2022-09-01 01:20:42.500,4.730132,1.625,1.2556749373788207,0.6378814999999998,,,1661995246.375,
2022-09-01 01:20:53.125,4.816627,2.5,0.8267776193659486,0.6649590000000005,1.375,3.0,1661995254.5,1.9948770000000016
2022-09-01 01:21:01.625,4.337472,2.25,0.15333539702329801,0.10443449999999999,0.25,2.0,1661995261.875,0.20886899999999997
2022-09-01 01:21:36.375,4.400261,1.25,0.16715636155211655,0.053178000000000836,0.625,1.75,1661995297.0,0.09306150000000146
2022-09-01 01:21:50.250,4.4989300000000005,2.625,0.4308439518123137,0.5501975000000003,3.75,5.625,1661995314.0,3.094860937500002
2022-09-01 01:22:00.875,5.120321,2.25,0.9737171125356525,0.9244449999999995,2.375,4.0,1661995323.25,3.697779999999998
2022-09-01 01:22:07.375,4.805094,1.375,0.09538594933722067,0.0352389999999998,1.125,2.375,1661995328.5,0.08369262499999952
2022-09-01 01:22:30.625,4.209499,2.0,0.2942734744922717,0.2601260000000005,2.5,4.0,1661995353.125,1.040504000000002
2022-09-01 01:22:41.375,4.1864335,2.125,0.03587564103695229,0.03267549999999986,1.25,3.125,1661995362.625,0.10211093749999955
2022-09-01 01:23:02.000,4.154230999999999,1.375,0.20079578042540902,0.09162149999999869,0.625,1.875,1661995382.625,0.17179031249999754
2022-09-01 01:23:07.625,4.92875,2.625,0.3124207543617743,0.7386400000000002,3.375,5.625,1661995391.0,4.1548500000000015
2022-09-01 01:23:13.625,5.177343499999999,2.0,0.7357633355972908,0.5260184999999993,1.875,3.5,1661995395.5,1.8410647499999975
2022-09-01 01:23:25.500,4.647573,1.875,0.5633376744326881,0.3825005000000008,1.125,2.75,1661995406.625,1.0518763750000022
2022-09-01 01:23:34.250,5.070987000000001,3.25,0.7626446542751921,0.8206510000000007,1.75,3.5,1661995416.0,2.8722785000000024
2022-09-01 01:23:37.875,5.466494,1.25,1.231190642312498,0.33848450000000074,0.75,1.875,1661995418.625,0.6346584375000014
2022-09-01 01:23:41.375,5.113913500000001,1.25,0.3332514580559476,0.14543950000000017,0.5,1.625,1661995421.875,0.23633918750000027
2022-09-01 01:23:44.500,5.852547,1.5,1.1412527177433063,0.6854550000000001,0.75,2.0,1661995425.25,1.3709100000000003
2022-09-01 01:23:49.125,5.2435290000000006,1.875,0.18904611191290854,0.21015100000000064,1.0,2.375,1661995430.125,0.4991086250000015
2022-09-01 01:24:02.375,5.7452,1.125,1.2656563122554516,0.46278099999999966,0.375,1.375,1661995442.75,0.6363238749999995
2022-09-01 01:24:07.875,5.206816,1.375,0.5941311939871028,0.3165079999999998,0.25,1.375,1661995448.125,0.4351984999999997
2022-09-01 01:24:12.250,4.981288,1.25,0.8245190135599074,0.17811600000000016,0.375,1.5,1661995452.625,0.26717400000000024
2022-09-01 01:24:16.250,5.056891,1.5,0.7845973027271285,0.5118310000000008,2.375,3.625,1661995458.625,1.855387375000003
2022-09-01 01:24:26.125,4.404105,1.25,0.133995663072497,0.049974500000000255,0.375,1.5,1661995466.5,0.07496175000000038
2022-09-01 01:24:33.625,4.2394445,1.875,0.08360360471358774,0.0723995000000004,1.125,2.5,1661995474.75,0.18099875000000099
2022-09-01 01:24:37.875,4.900558999999999,1.875,0.8065409337442091,0.6438159999999993,1.375,2.875,1661995479.25,1.850970999999998
